VideoID,VideoTitle,DateOfPublic,PlaylistID,PlaylistTitle,views,likes,dislikes,comments,Favorites
JEexIgFkMjI,Lindsey Stirling - Lose You Now (feat. Mako),2021-01-13T23:37:52Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,2476715,111290,1365,4162,0
VgzTfdzj_Ho,Lindsey Stirling - Guardian,2020-11-07T02:17:38Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,3461370,156074,1530,6634,0
oQrIbBqV2Ew,Lindsey Stirling - Til The Light Goes Out (Official Video),2020-09-19T00:08:46Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,5572705,199583,2747,5554,0
b50Gb3bPNI8,Lindsey Stirling - Between Twilight (Official Video),2020-08-10T18:25:36Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,4182124,172958,1096,5103,0
jyvcg72-reA,Lindsey Stirling - Sleepwalking (Official Video),2020-08-10T18:25:43Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,5489802,189731,1955,5422,0
VsN7E35LpJE,Lindsey Stirling - Artemis (Official Video),2020-08-10T18:25:50Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,14338748,383318,3593,11472,0
R8ALe-nVzd8,Lindsey Stirling - The Upside (ft. Elle King) [Official Video],2020-08-10T18:26:08Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,3177419,94174,1985,2876,0
EJ09pSuA9hw,Lindsey Stirling - Underground (Official Video),2020-08-10T18:26:17Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,13871293,398273,4178,11820,0
TGNJbrZnIJg,Lindsey Stirling Live: The Artemis Reprise,2020-08-20T23:04:57Z,PLETuopLfmKSPzPnJqXoKrpaFsB4COvhYe,Artemis,408579,16370,244,590,0
lxC6AT_aasM,Lindsey Stirling - String Sessions with Bishop Briggs,2020-07-16T21:39:38Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,633821,31337,594,987,0
VzPZoffAHn4,Lindsey Stirling - String Sessions with LP,2020-07-09T21:57:37Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,351736,23540,318,1085,0
zyWiwuW2ULI,Lindsey Stirling - String Sessions with Jewel,2020-06-29T20:46:35Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,280710,12795,373,604,0
QU9oIvnXKYk,Lindsey Stirling - String Sessions with Johnny Rzeznik of Goo Goo Dolls,2020-06-18T04:14:08Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,244363,15762,311,760,0
9JRN8Cymj_8,Lindsey Stirling - String Sessions with Gabby Barrett,2020-05-28T22:06:42Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,297976,15142,262,720,0
U6hMlduQZ2k,"Lindsey Stirling - String Sessions with JP Saxe, Julia Michaels",2020-05-21T21:51:34Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,251051,12904,317,532,0
t2N99PZpQ_A,Lindsey Stirling - String Sessions with Amy Lee of Evanescence,2020-05-15T01:38:49Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,888412,61110,440,2034,0
57tA4w5ZF0c,"Lindsey Stirling - String Sessions with Andy Grammer, R3HAB",2020-05-08T11:57:58Z,PLETuopLfmKSPFH0DEao74tcHQQr0wRRTX,String Sessions with Lindsey Stirling,287643,14811,197,564,0
LA7e4qqb514,Airport Lounging,2017-01-23T05:18:25Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,65880,2710,43,452,0
gF6ufwUoMtQ,Holidays With The Team,2017-01-23T05:26:17Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,32840,1637,18,128,0
QnsUIRlD5gw,Tour Prank - Shawn Hook,2017-01-23T05:26:31Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,50359,1812,51,150,0
q9IPDIsgPLA,Simple Fashion,2017-01-23T05:28:46Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,73817,2823,51,295,0
g9_QPM33iJE,Christmas Ideas,2017-01-23T05:29:01Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,32650,1626,6,132,0
URJlt2mB34Y,Home Sweet Home,2017-01-23T05:30:07Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,58207,3879,22,552,0
6lBeWmgvE8w,Abs With Lindsey!,2017-01-23T05:30:16Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,61572,2236,58,227,0
fpnOvprAsMU,Made It To Canada,2017-01-23T05:30:30Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,61274,3272,29,396,0
19WHe6EYuxw,Nashville Wander,2017-01-23T05:30:35Z,PLETuopLfmKSONQWIVS0vbs9n5bkGjrYvy,Live Stream,33049,2134,10,262,0
JOmEJwLMjuk,Lindsey Stirling - Lose You Now (Behind the Scenes),2021-01-31T20:48:02Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,246248,10964,146,518,0
JEexIgFkMjI,Lindsey Stirling - Lose You Now (feat. Mako),2021-01-13T23:37:52Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2476715,111290,1365,4162,0
C8md6yJkUY4,Lindsey Stirling -  Crystallize (from Home For The Holidays),2020-12-21T18:01:15Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1486369,87847,1238,6903,0
Aky-J-b9LcU,Home For The Holidays - Hair Hanging Vlog,2020-12-19T01:53:25Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,364037,21636,1240,2561,0
bmS48ywSy7M,Home For the Holidays Special,2020-12-15T22:00:48Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,380055,17202,211,545,0
IFsDAoCHYiQ,Lindsey Stirling - Angels We Have Heard On High (Official Video),2020-12-01T23:37:32Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1585643,89811,545,3672,0
VgzTfdzj_Ho,Lindsey Stirling - Guardian,2020-11-07T02:17:38Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3461370,156074,1530,6634,0
XcqSUTD0T5c,Lindsey Stirling - Til The Light Goes Out (Behind The Scenes),2020-09-25T18:43:33Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,328204,12820,153,725,0
LajoGwz0Y2s,Lindsey Stirling - Til The Light Goes Out (Live Stream),2020-09-19T00:21:17Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,324709,10947,223,490,0
oQrIbBqV2Ew,Lindsey Stirling - Til The Light Goes Out (Official Video),2020-09-19T00:08:46Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,5572705,199583,2747,5554,0
TGNJbrZnIJg,Lindsey Stirling Live: The Artemis Reprise,2020-08-21T23:16:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,408579,16370,244,590,0
-OVO8ZJ-IpI,Lindsey Stirling - What You're Made Of (ft. Kiesza) [Azur Lane Soundtrack],2020-08-12T16:05:08Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1413993,61541,790,1936,0
woOl2B3jvtM,Thank You for 100 Videos and 3 Billion Views!,2020-07-21T04:29:39Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,198995,22146,115,1982,0
lxC6AT_aasM,Lindsey Stirling - String Sessions with Bishop Briggs,2020-07-16T21:39:38Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,633821,31337,594,987,0
VzPZoffAHn4,Lindsey Stirling - String Sessions with LP,2020-07-09T21:57:37Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,351736,23540,318,1085,0
zyWiwuW2ULI,Lindsey Stirling - String Sessions with Jewel,2020-06-29T20:46:35Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,280710,12795,373,604,0
oWY44CDtvpg,Lindsey Stirling - Between Twilight (Behind The Scenes),2020-06-26T02:41:02Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,254284,14087,144,618,0
b50Gb3bPNI8,Lindsey Stirling - Between Twilight (Official Video),2020-06-20T17:00:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,4182124,172958,1096,5103,0
QU9oIvnXKYk,Lindsey Stirling - String Sessions with Johnny Rzeznik of Goo Goo Dolls,2020-06-18T04:14:08Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,244363,15762,311,760,0
9JRN8Cymj_8,Lindsey Stirling - String Sessions with Gabby Barrett,2020-05-28T22:06:42Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,297976,15142,262,720,0
U6hMlduQZ2k,"Lindsey Stirling - String Sessions with JP Saxe, Julia Michaels",2020-05-21T21:51:34Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,251051,12904,317,532,0
t2N99PZpQ_A,Lindsey Stirling - String Sessions with Amy Lee of Evanescence,2020-05-15T01:38:50Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,888412,61110,440,2034,0
57tA4w5ZF0c,"Lindsey Stirling - String Sessions with Andy Grammer, R3HAB",2020-05-08T11:57:58Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,287643,14811,197,564,0
1_laUEMiN2Q,Lindsey Stirling - Sleepwalking (Behind The Scenes),2020-04-28T16:01:11Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,187002,9445,96,413,0
jyvcg72-reA,Lindsey Stirling - Sleepwalking (Official Video),2020-04-23T02:37:57Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,5489802,189731,1955,5422,0
h0oclM1Yw2A,Lindsey Stirling Performs Artemis at NASA’s Kennedy Space Center,2020-03-09T21:28:29Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,997645,57784,1330,2745,0
hY9p4XEIaBU,Lindsey Stirling - The Upside (ft. Elle King) [Fan Lyric Video],2019-11-15T19:32:47Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,496810,20198,271,1415,0
hY9p4XEIaBU,Lindsey Stirling - The Upside (ft. Elle King) [Fan Lyric Video],2019-11-15T19:32:43Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,496810,20198,271,1415,0
hY9p4XEIaBU,Lindsey Stirling - The Upside (ft. Elle King) [Fan Lyric Video],2019-11-15T19:32:36Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,496810,20198,271,1415,0
YRtwJRpEIA0,VOICES - SWITCHFOOT feat. Lindsey Stirling,2019-11-08T00:36:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2100343,66628,1470,3864,0
7s02dIaFiZ4,Lindsey Stirling - Underground (Behind the Scenes),2019-09-27T17:36:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,265854,11359,153,365,0
XgXBOSS7E5Y,Lindsey Stirling - The Upside (ft. Elle King) [Behind the Scenes],2019-09-16T16:00:10Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,421898,10140,221,317,0
R8ALe-nVzd8,Lindsey Stirling - The Upside (ft. Elle King) [Official Video],2019-09-09T19:19:42Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3177419,94174,1985,2876,0
tAZ-lFjsMjc,Lindsey Stirling - Artemis (Behind the Scenes),2019-09-05T21:36:45Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,235034,13983,129,642,0
VsN7E35LpJE,Lindsey Stirling - Artemis (Official Video),2019-08-30T16:10:31Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,14338748,383319,3593,11472,0
mK5Jb1vgrgw,Lindsey Stirling Virtual Concert,2019-08-26T23:45:07Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,589026,42851,327,1410,0
EJ09pSuA9hw,Lindsey Stirling - Underground (Official Video),2019-09-27T18:30:49Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,13871319,398273,4178,11820,0
ans3GVdFg60,Lindsey Stirling - Warmer in the Winter (Behind the Scenes),2018-12-13T23:21:25Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,224134,6487,259,340,0
FTPcvTSxBP0,"You're A Mean One, Mr. Grinch BTS",2018-12-13T23:18:12Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,281475,9339,252,352,0
_TFwieKKEpk,Lindsey Stirling - Warmer in the Winter (Official Video),2018-12-06T00:11:22Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1441636,45198,1516,2013,0
z-oxagtRO7A,Lindsey Stirling - Santa Baby (Official Video),2018-11-30T04:59:59Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,4146589,101744,7748,6715,0
kQb0DJZLhRM,"Lindsey Stirling - You're A Mean One, Mr. Grinch (ft. Sabrina Carpenter) [Official Video]",2018-11-19T17:10:51Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,14085291,411434,10424,11472,0
oZ605tx8Gx0,Lindsey Stirling - I Wonder as I Wander (Behind the Scenes),2018-11-03T17:37:56Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,245411,15595,277,1359,0
4rR8jc6EPQM,Lindsey Stirling - I Wonder As I Wander (Official Video),2018-10-23T17:20:13Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,7955304,222357,3586,8245,0
ScVWkYZkZFk,Lindsey Stirling - First Light (Official Video),2018-06-28T15:27:03Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,12146318,174978,2173,6617,0
-9rdDeWzvsU,Lindsey Stirling + Alexander Jean - Stampede (Official Video),2018-06-13T20:31:45Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,10137902,168343,2565,4461,0
gFyCnSxdAw4,Dancing With The Stars - Best of Mark and Lindsey,2018-01-04T00:28:23Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,983968,36359,793,1416,0
Na7VFFnqWVI,Lindsey Stirling - Angels We Have Heard on High (Official Video),2017-12-13T18:04:22Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2908554,74899,1352,3358,0
EKkzbbLYPuI,Lindsey Stirling - Carol of the Bells (Official Video),2017-12-01T16:01:16Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,52086743,914558,13223,20731,0
D-dwmYeLLng,Lindsey Stirling - Christmas C'mon (ft. Becky G) [Official Video],2017-11-16T14:01:52Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,9011123,164189,4444,5406,0
0RkSy6ElNIY,Lindsey Stirling - Dance of the Sugar Plum Fairy (Official Video),2017-10-24T15:00:48Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,21046148,377524,6728,10152,0
xqKVi_qmsME,Lindsey Stirling - Warmer in the Winter (Album Tease),2017-10-20T16:09:45Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1139022,34405,586,1088,0
11S5tcT2Tm0,Lindsey Stirling - Mirage (ft. Raja Kumari) [Official Video],2017-10-11T14:48:52Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,18172317,278035,5490,7759,0
mdkWFPrrZVQ,Lindsey Stirling - Boulevard of Broken Dreams (Green Day Cover),2017-08-09T16:01:46Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,14883129,332697,3140,6719,0
4xcuKEwCDWg,Lindsey Stirling + KHS - It Ain't Me (Selena Gomez & Kygo Cover),2017-07-17T13:59:48Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,10720362,233728,2566,5527,0
R2BvzGedQsk,Brave Enough Documentary Premiere,2017-06-28T15:02:15Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,337699,12382,316,646,0
9P4kjROkn8I,Lindsey Stirling - Forgotten City (RiME Soundtrack) [Official Video],2017-05-24T16:02:22Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,6078031,146746,1575,4749,0
mxMkD-uCeB8,Lindsey Stirling - Lost Girls (Behind the Scenes),2017-05-12T18:40:11Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,698612,22705,287,954,0
pWn7PYm-W90,Lindsey Stirling - Lost Girls (Official Video),2017-05-11T16:01:05Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,26032661,340729,4610,8147,0
yqlWvkbbTQQ,LINDSEY STIRLING: BRAVE ENOUGH OFFICIAL TRAILER,2017-05-10T16:01:03Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3953797,46394,2798,1616,0
Sny0ZSFHGr8,Lindsey Stirling - Hold My Heart (Acoustic),2017-05-05T14:57:48Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,882845,39213,394,1348,0
olda6jHy1aI,Lindsey Stirling - Hold My Heart (Behind The Scenes),2017-03-22T18:35:49Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,372681,11233,273,669,0
BIH2XQZcn9I,Lindsey Stirling - Hold My Heart (ft. Phelba) [Official Video],2017-03-20T07:31:45Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3698495,87197,2374,3422,0
X-AjhXhk19U,Lindsey Stirling - Beauty and the Beast (Official Video),2017-03-13T14:18:02Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,24331676,533876,7565,10305,0
nsZEET-KFp8,Lindsey Stirling - Love's Just a Feeling (Behind the Scenes),2017-03-07T17:37:04Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,494781,14837,259,670,0
AlYVNyq2i_0,Lindsey Stirling - Love's Just A Feeling (ft. Rooty) [Official Video],2017-03-06T11:01:47Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,10966448,179716,4195,5663,0
uCTWBHP6lV0,Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Video],2016-11-16T19:43:25Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,18200380,194680,8549,6313,0
Ygv4T0bH2Sc,Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Lyric Video],2016-10-31T16:40:30Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2421425,69321,1280,2009,0
5xO6AWFHVps,Lindsey Stirling - Prism (Official Video),2016-10-14T20:22:26Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,11271014,210175,4273,9391,0
Px2Xq1b4F6o,Lindsey Stirling + Lang Lang - Spider-Man Theme (Official Video),2016-09-09T15:51:40Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2632586,98129,1215,3934,0
ytMqO-WQpQ4,Lindsey Stirling - Something Wild ft. Andrew McMahon in the Wilderness (From Disney's Pete's Dragon),2016-08-02T14:40:59Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,18259759,246035,5984,8740,0
4MCjU-Du3eI,Lindsey Stirling - The Arena (Official Video),2016-06-28T14:43:46Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,79004655,837337,13552,22774,0
i7RDhqeQwbo,Lindsey Stirling - Night Vision (New Album & Summer Tour),2016-04-19T15:01:40Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2571321,47975,1205,2453,0
8jrN6Kz2XbU,Lindsey Stirling + Otto Knows + Alex Aris - Dying For You (Official Video),2016-02-04T22:03:38Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,4060677,105866,2532,3092,0
BEHhz8SgV7E,Lindsey Stirling - My Story,2016-01-18T23:35:37Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,1837897,89802,525,4744,0
NVqVwk0rJ64,Lindsey Stirling - Heist (Official Video),2016-01-08T00:25:24Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,7500938,133874,2481,5455,0
5VzprYCxPBQ,Lindsey Stirling - Hallelujah #aSaviorIsBorn,2015-12-07T20:18:58Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,61628335,867451,11867,28160,0
1yUYvyAY954,Lindsey Stirling - We Are Giants (ft. Dia Frampton) [Official Video],2015-09-09T19:00:58Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,13648770,236160,3714,11079,0
QRhaXiUjh3c,The Music Box Tour - Lindsey Stirling,2015-07-27T17:16:51Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,697891,26701,181,1202,0
3Wqzh1GL71Q,Bright - Echosmith and Lindsey Stirling,2015-07-07T17:01:35Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3675405,105030,2047,2827,0
BfiTt920nr8,Roundtable Rival - Live From London - Lindsey Stirling,2015-06-26T18:06:07Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2490804,65897,567,2203,0
1t-ztzipR9A,The Only Pirate at the Party - Lindsey Stirling's Book,2015-06-21T21:55:07Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,331830,5234,71,394,0
cv8msHbqaFE,Pure Imagination - Lindsey Stirling & Josh Groban with The Muppets,2015-05-07T16:58:11Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,3375137,78997,1339,2490,0
xyrnFRghCv4,Lindsey Stirling - Into The Woods Medley,2015-04-03T16:40:51Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,5561088,123250,1153,2831,0
QAD0BtEv6-Q,Lindsey Stirling - Take Flight [Official Music Video - YTMAs],2015-03-23T17:00:18Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,34399912,382718,7491,14222,0
E5TsA6CHpII,Les Misérables Medley - Lindsey Stirling,2015-03-06T19:23:23Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,7022818,154067,1307,5207,0
6-wEAeNcA_A,Senbonzakura - cover by Lindsey Stirling,2015-01-27T20:53:20Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,20867872,385657,4188,15294,0
AuJnvC8voJY,Lindsey Stirling - Dragon Age,2014-11-18T17:48:32Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,26226038,322429,4966,9429,0
jvipPYFebWc,Roundtable Rival - Lindsey Stirling,2014-10-20T17:05:46Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,293721249,3252493,76365,63087,0
RrutzRWXkKs,Master of Tides - Lindsey Stirling,2014-08-20T01:37:57Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,121662212,1095288,19490,22661,0
DoBqHU0s6PQ,Lindsey Stirling Shatter Me Tour - 2014,2014-08-20T01:38:04Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,2149336,41122,310,1699,0
49tpIMDy9BE,Shatter Me Featuring Lzzy Hale - Lindsey Stirling,2014-08-20T01:38:24Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,122357606,1317502,22792,35618,0
Qg7L0OQiN78,Beyond The Veil - Lindsey Stirling (Original Song),2014-08-20T01:38:36Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,45770977,434122,5267,14763,0
DHdkRvEzW84,Transcendence (Orchestral)- Lindsey Stirling,2014-08-20T01:39:06Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,29507186,277898,3892,8242,0
55_bV4ORRFM,Stars Align - Lindsey Stirling (Original Song),2014-08-20T01:39:19Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,32954640,306049,4608,11743,0
HZa1iFO0Juk,Minimal Beat - Lindsey Stirling (Original Song),2014-08-20T01:39:44Z,PLETuopLfmKSPXx-DAdq8fXA00WRb6rh1A,Recent Uploads,20300135,169610,1596,8734,0
GNNimtxuIKY,"""Roundtable Rival"" - Behind The Scenes - Lindsey Stirling",2014-11-25T18:03:48Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,815132,15231,154,563,0
WS0YC4lk6qE,Master of Tides - Behind The Scenes - Lindsey Stirling,2014-08-21T21:16:51Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,721729,11413,81,495,0
OG03pCipZfU,"""Shatter Me"" - Video Behind the Scenes - Lindsey Stirling",2014-05-21T23:16:47Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,453878,10828,74,486,0
mScIUPI0cfk,Shatter Me - Studio Behind The Scenes - Lindsey Stirling,2014-05-21T23:15:42Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,271807,7488,41,623,0
ErmP5Keq7Bo,Behind - Beyond the Veil,2014-04-09T18:43:07Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,238570,7414,66,448,0
Wn9lJNxyURs,Random Acts of Violin: Behind the Scenes,2014-04-09T18:44:17Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,57445,1057,9,70,0
sM1183O2CUw,"""Stars Align"" - Behind the Scenes - Lindsey Stirling",2014-04-09T18:43:37Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,241817,6514,40,274,0
z-XDL2MQ9Bs,Elements: Behind the scenes- Lindsey Stirling,2014-02-03T21:15:42Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,1041983,21085,144,2753,0
BKFlkEDA1Ow,Minimal Beat - Behind the Scenes,2014-02-03T21:15:52Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,348305,10742,52,810,0
tm41FW5cFgg,Assassin's Creed: Behind the Scenes- Lindsey Stirling,2014-02-03T21:17:35Z,PLETuopLfmKSOrpzXznr19fqZk7I6idLQT,Behind the Scenes,719033,10863,83,1057,0
