VideoID,VideoTitle,DateOfPublic,PlaylistID,PlaylistTitle,views,likes,dislikes,comments,Favorites
aYbcsPFfYYI,Spacestation Gaming vs Kawhi | Lower Semis | AWC NA Cup 1,2020-05-24T23:59:00Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,158,0,0,0,0
N1EmQlIBaw4,Cloud9 vs Method Orange | Upper Finals | AWC NA Cup 1,2020-05-25T01:14:14Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,24627,199,17,40,0
8fPW5_CYOto,Kawhi vs Method Orange | Lower Finals | AWC NA Cup 1,2020-05-25T01:46:59Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,185,2,0,1,0
o85cBrxEvB8,Cloud9 vs Method Orange | Grand Finals | AWC NA Cup 1,2020-05-25T03:39:10Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,67430,369,41,80,0
95ZLaV4Lh1o,Top 5 Plays | AWC BFA Cup 1,2020-05-30T05:24:03Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,13734,291,29,24,0
wSgCJQ5MSro,AWC Top Five Plays | BFA Cup #1,2020-07-20T21:01:38Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,29609,518,121,76,0
V1Agy7TO3cM,Method NA vs Fly Me Out | Day 1 Upper Quarters | AMER Cup 2,2020-05-02T16:56:14Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,11789,118,11,6,0
46F113ifYwQ,Goosy Bad vs Scripted Content | Day 1 Upper Quarters | AMER Cup 2,2020-05-02T17:53:14Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,414,0,0,1,0
pWmtgRgCiOQ,Ethical vs One Last Chance | Day 1 Upper Quarters | AMER Cup 2,2020-05-02T20:21:44Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,331,1,0,0,0
Uy8YT-IqAnA,Complexity Limit vs Big Dumb Gaming | Day 1 Upper Quarters | AMER Cup 2,2020-05-02T20:40:08Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,17437,1242,13,16,0
q7xXE6uRNMI,Method NA vs Goosy Bad | Day 1 Upper Semis | AMER Cup 2,2020-05-02T22:57:38Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,13064,78,8,7,0
8K0Vv7nLvwo,Ethical vs Complexity Limit | Day 1 Upper Semis | AMER Cup 2,2020-05-02T23:12:13Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,11042,71,6,2,0
SJ4gY8qVk1Q,Scripted Content vs Fly Me Out | Day 1 Lower Round 1 | AMER Cup 2,2020-05-03T01:02:39Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,274,0,0,0,0
u38jqqSSYGo,Big Dumb Gaming vs One Last Chance | Day 1 Lower Round 1 | AMER Cup 2,2020-05-03T02:04:20Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,204,0,0,0,0
OCnXiXPFAuQ,MDI AMER CUP 2 | DAY 1 FULL VOD,2020-05-03T07:51:36Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,214497,2343,95,23,0
75hoEn58Xp8,Ethical vs Scripted Content | Day 2 Lower Quarters | AMER Cup 2,2020-05-03T17:31:12Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,190,0,0,0,0
Izq1P6dQNWs,Goosy Bad vs One Last Chance | Day 2 Lower Quarters | AMER Cup 2,2020-05-03T19:09:15Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,155,0,1,0,0
05Jlf6swD88,Method NA vs Complexity Limit | Day 2 Upper Final | AMER Cup 2,2020-05-03T20:28:57Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,30048,1335,26,29,0
Y6HPeWRL7CY,Ethical vs Goosy Bad | Day 2 Lower Semis | AMER Cup 2,2020-05-03T21:14:06Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,155,0,0,1,0
9S354PtdLRc,Complexity Limit vs Ethical | Day 2 Lower Final | AMER Cup 2,2020-05-03T23:39:02Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,9960,1255,13,10,0
LYJ_AjxzSGM,MDI AMER CUP 2 | DAY 2 FULL VOD,2020-05-06T16:12:12Z,PLY0KbDiiFYeNhyVWiAmaLSQZEADKB4Wyh,2020 MDI AMER Cup 2,170307,955,73,25,0
NKz9SYzim2M,Method EU vs No Snitch | Day 1 Upper Quarters | EU & Asia Cup 2,2020-04-25T17:13:48Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,21364,1176,22,20,0
H2r7ofeeU8E,The Boys vs Paint for Fem | Day 1 Upper Quarters | EU & Asia Cup 2,2020-04-25T18:13:11Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,4418,44,11,1,0
xBBeI48qscY,Perplexed vs Couch Pepega | Day 1 Upper Quarters | EU & Asia Cup 2,2020-04-25T19:35:25Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,6104,55,5,2,0
ExNmOuvb2NI,Deplete from Beyond vs Self Reliance | Day 1 Upper Quarters | EU & Asia Cup 2,2020-04-25T21:16:45Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,7715,54,6,4,0
PnyyAXmZ5gw,Method EU vs Paint for Fem | Day 1 Upper Semis | EU & Asia Cup 2,2020-04-25T22:30:30Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,24433,1193,22,13,0
iwQqJpAOIqc,Perplexed vs Deplete from Beyond | Day 1 Upper Semis | EU & Asia Cup 2,2020-04-25T23:47:13Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,10446,64,9,3,0
p3VlRfPIi4M,The Boys vs No Snitch | Day 1 Lower Round | EU & Asia Cup 2,2020-04-26T00:38:07Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,4970,50,10,0,0
DsG8dPcGvVM,Self Reliance vs Couch Pepega | Day 1 Lower Round | EU & Asia Cup 2,2020-04-26T02:06:48Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,6198,52,12,8,0
ZspxiqL9-0c,The Boys vs Deplete from Beyond | Day 2 Lower Quarters | EU & Asia Cup 2,2020-04-26T16:55:20Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,4878,1099,9,6,0
a-srasZ9YfU,Paint For Fem vs Self Reliance | Day 2 Lower Quarters | EU & Asia Cup 2,2020-04-26T18:27:01Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,3785,29,7,1,0
jjaO3YJLOt0,Method EU vs Perplexed| Day 2 Upper Final | EU & Asia Cup 2,2020-04-26T19:32:45Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,31143,1221,21,36,0
7c0J6PJmzUQ,Deplete from Beyond vs Self Reliance| Day 2 Lower Semis | EU & Asia Cup 2,2020-04-26T20:48:50Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,5999,44,5,2,0
o1Md69srCWo,Perplexed vs Deplete from Beyond| Day 2 Lower Final | EU & Asia Cup 2,2020-04-26T22:14:41Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,6988,59,15,10,0
0Sv1Y8w59vg,Method EU vs Perplexed| Day 2 Grand Final | EU & Asia Cup 2,2020-04-26T23:06:24Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,51060,1395,19,59,0
q_KTUx9h5zQ,Method NA vs Ethical| Day 2 Grand Final | AMER Cup 2,2020-05-03T23:39:59Z,PLY0KbDiiFYePxY0g147BWyxKQKc1tEsA2,2020 MDI EU & Asia Cup 2,25195,149,12,23,0
ZpXBD6ypRC8,Method NA vs Angry Toast | Day 1 Upper Quarters | AMER Cup 1,2020-04-18T18:05:56Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,18743,152,9,17,0
rxvzMdhn4UM,Complexity Limit vs Honestly | Day 1 Upper Quarters | AMER Cup 1,2020-04-18T18:57:02Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,11842,128,12,12,0
PVbXRsEZwOo,Goosy Bad vs Big Dumb Gaming | Day 1 Upper Quarters | AMER Cup 1,2020-04-18T19:43:23Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,5698,59,10,6,0
gc8VYOR7o30,Ethical vs Fly Me Out | Day 1 Upper Quarters | AMER Cup 1,2020-04-18T21:00:08Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,5699,56,10,3,0
g-zNecUnx5U,Complexity Limit vs Method NA | Day 1 Upper Semis | AMER Cup 1,2020-04-18T21:48:47Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,44883,1117,23,32,0
t_YY2-F1aOg,Goosy Bad vs Ethical | Day 1 Upper Semis | AMER Cup 1,2020-04-18T23:31:55Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,11039,55,11,7,0
QrspUOAlsrY,Honestly vs Angry Toast | Day 1 Lower Round | AMER Cup 1,2020-04-19T00:16:43Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,6900,56,10,6,0
34T78r_Ez5c,Fly Me Out vs Big Dumb Gaming | Day 1 Lower Round | AMER Cup 1,2020-04-19T01:33:36Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,9723,72,7,5,0
QSWLzSFTIV0,Goosy Bad vs Honestly | Day 2 Lower Quarters | AMER Cup 1,2020-04-19T18:06:17Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,3812,43,4,2,0
m44RxNkQS0o,Complexity Limit vs Fly Me Out | Day 2 Lower Quarters | AMER Cup 1,2020-04-19T19:14:40Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,6335,71,16,7,0
PVYwMaipYP8,Method NA vs Ethical | Day 2 Upper Final | AMER Cup 1,2020-04-19T20:08:58Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,24962,1088,11,18,0
sXbYvcYzOC8,Complexity Limit vs Goosy Bad| Day 2 Lower Semis | AMER Cup 1,2020-04-19T21:16:42Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,7838,52,11,3,0
3Z1eJO-c9jg,Ethical vs Complexity Limit | Day 2 Lower Final | AMER Cup 1,2020-04-19T22:52:23Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,16273,85,8,8,0
CA_oZ2GICNQ,Method NA vs Ethical | Day 2 Grand Final | AMER Cup 1,2020-04-20T00:21:30Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,36661,1126,20,20,0
xM0xtaq4bGk,MDI AMER Cup 1 | Day 2 FULL VOD,2020-04-20T22:22:40Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,223479,2406,110,33,0
2LmfUmIxsy4,MDI AMER Cup 1 | Day 1 FULL VOD,2020-04-20T22:24:02Z,PLY0KbDiiFYeNdyljSzo4oKHWFJ0AWlmcW,2020 MDI AMER Cup 1,196026,2316,140,30,0
4ucqGNf4tzc,MDI EU & Asia Cup 1 | Day 1 Full VOD,2020-04-12T01:50:24Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,345540,3654,312,86,0
jPM9uJ7TAwA,Perplexed vs Puolukka | Day 1 Upper Quarters | MDI EU & Asia Cup 1,2020-04-11T18:44:41Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,26760,3110,20,32,0
ZPWIE-7OVfg,Deplete From Beyond vs The Boys | Day 1 Upper Quarters | MDI EU & Asia Cup 1,2020-04-11T19:29:36Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,19432,865,19,25,0
JSvizuZ5tRA,The Doppler Effect vs Method EU | Day 1 Upper Quarters | MDI EU & Asia Cup 1,2020-04-11T20:43:44Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,24220,871,30,33,0
PxhH5E2NVeo,Self Reliance vs Paint for Fem | Day 1 Upper Quarters | MDI EU & Asia Cup 1,2020-04-11T21:31:09Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,7510,69,16,11,0
XuFY-HrCHRA,Perplexed vs The Boys | Day 1 Upper Semis | MDI EU & Asia Cup 1,2020-04-11T22:52:27Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,12887,77,12,5,0
556n7XSbujk,Paint for Fem vs Method EU | Day 1 Upper Semis | MDI EU & Asia Cup 1,2020-04-11T23:26:13Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,41940,894,24,18,0
eL1u9iuTLTo,Puolukka vs Deplete from Beyond | Day 1 Lower Round 1 | MDI EU & Asia Cup 1,2020-04-12T00:36:41Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,7636,52,10,2,0
n70M7VtMHsQ,Self Reliance vs The Doppler Effect | Day 1 Lower Round 1 | MDI EU & Asia Cup 1,2020-04-12T01:30:56Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,11345,76,21,8,0
5MQSUux4kSQ,Paint for Fem vs Deplete from Beyond | Day 2 Lower Quarters | MDI EU & Asia Cup 1,2020-04-13T19:31:33Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,9667,120,22,14,0
83X9GVSs3ZA,Self Reliance vs The Boys | Day 2 Lower Quarters | MDI EU & Asia Cup 1,2020-04-13T20:58:20Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,6974,103,20,20,0
9Vi05C8WCRc,Method EU vs Perplexed | Day 2 Upper Final | MDI EU & Asia Cup 1,2020-04-13T22:06:06Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,33605,1058,59,38,0
FUcqaAqhJa8,The Boys vs Paint for Fem | Day 2 Lower Semis | MDI EU & Asia Cup 1,2020-04-13T23:33:14Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,10320,69,9,7,0
wCjUlTBr4Uk,Perplexed vs Method EU | Day 2 Grand Final | MDI EU & Asia Cup 1,2020-04-14T01:36:25Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,48962,1099,35,35,0
v-OUF6tC0Ak,Perplexed vs The Boys | Day 2 Lower Finals | MDI EU & Asia Cup 1,2020-04-15T18:53:10Z,PLY0KbDiiFYeMXB3uXsrqHHASSkE6hGfzL,2020 MDI EU & Asia Cup 1,11322,138,16,9,0
G9YEleMa-uk,MDI Global Finals - Method NA vs Team D,2019-11-01T03:34:57Z,PLY0KbDiiFYeNucR-NpDxpW6AZeXmn_t_J,MDI 2019 Global Finals @ BlizzCon,2592,8,4,2,0
0J-XYSNhh0Y,WoW Global Finals - Abrakeydabra vs Games Revolted,2019-11-01T03:38:40Z,PLY0KbDiiFYeNucR-NpDxpW6AZeXmn_t_J,MDI 2019 Global Finals @ BlizzCon,572,3,3,1,0
GAQ2A5H99Wg,MDI Gloabl Finals - Abrakeydabra vs Buff War,2019-11-01T03:38:27Z,PLY0KbDiiFYeNucR-NpDxpW6AZeXmn_t_J,MDI 2019 Global Finals @ BlizzCon,397,1,1,0,0
GgBBKoi_YhM,MDI Global Finals - Method NA vs Method EU,2019-11-01T03:34:45Z,PLY0KbDiiFYeNucR-NpDxpW6AZeXmn_t_J,MDI 2019 Global Finals @ BlizzCon,1113,10,2,6,0
fJRBZ4-b22I,AWC Global Finals - Cloud9 vs Unitas Blue - Round 1,2019-11-01T03:35:20Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,3807,10,30,7,0
qH1kwH7Q85I,AWC Global Finals - Method Black vs Team Medicine - Round 1,2019-11-01T04:30:00Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,1538,6,17,3,0
m5z5J16ChSw,AWC Global Finals - The Gosu Crew vs Aztech - Round 1,2019-11-01T03:35:33Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,1369,4,16,3,0
S-5KQ31rchM,AWC Global Finals - Wildcard Gaming vs Unitas White - Upper Round 1,2019-11-01T03:49:12Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,1048,1,18,1,0
h3bJB_dlt1I,AWC Global Finals - The Gosu Crew vs Method Black - Upper Round 2,2019-11-01T04:24:59Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,953,4,3,0,0
nQhfYfUIIvY,AWC Global Finals - Cloud9 vs Wildcard Gaming - Upper Round 2,2019-11-01T05:25:20Z,PLY0KbDiiFYeMXqX1jrf8z2HdMcTTICin5,AWC 2019 Global Finals @ BlizzCon,1495,12,12,6,0
OD1c_4BTrpU,Defeat of the Burning Legion: Alliance Epilogue,2019-09-24T17:22:35Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,1074120,13296,419,1248,0
5T3ohHyceTA,Defeat of the Burning Legion: Horde Epilogue,2019-09-24T17:22:51Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,1059554,12777,274,1416,0
aW_h0qf9vpA,Cinematic: “Old Soldier”,2019-09-24T17:12:52Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,8262567,155945,2935,20225,0
jSJr3dXZfcg,World of Warcraft: Battle for Azeroth Cinematic Trailer,2019-09-24T17:23:36Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,24977680,286362,7072,41226,0
3CGBLVNpoKo,[Spoiler] The Siege of Lordaeron: Turn The Tide,2019-09-24T17:21:34Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,339451,5185,187,479,0
nnzoSl31bPE,[Spoiler] Lordaeron Throne Room Confrontation – Alliance,2019-09-24T17:21:17Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,165510,3228,69,358,0
LKZ7ygLTR0g,"Cinematic: ""Lost Honor""",2019-09-24T17:17:38Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,3864986,66962,2640,8803,0
umAgdVTBae0,"Cinematic: ""Safe Haven""",2019-09-24T17:14:51Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,12376869,168418,8318,17266,0
LEV0jmGFRPk,Crossroads - Cinematic (Spoiler),2019-09-24T17:14:11Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,1081940,27685,1675,3898,0
2DjwOglqONg,The Negotiation – Cinematic (Spoiler),2019-09-24T17:12:24Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,760836,15436,673,1230,0
ZDzPkTEMBgc,Battle for Azeroth: Varok Saurfang’s Mak’gora,2019-10-08T00:19:31Z,PLY0KbDiiFYeNn3ABaATessAwSU955hYIr,Battle for Azeroth: War Campaign,11520674,112203,5008,6323,0
iquurVrL4l8,WoW® Classic with Creators,2019-08-23T16:37:23Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,1000712,33935,695,3899,0
kMK9rp_MXnM,WoW® Classic with Creators Episode 2: Aaron Keller,2019-08-23T16:38:01Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,186239,8451,127,637,0
joplbRE2X20,WoW® Classic with Creators Episode 3: Jeff Kaplan,2019-09-14T21:16:36Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,234975,9253,198,627,0
zpsGOHJZmEE,WoW® Classic with Creators Episode 4: Pat Nagle,2019-11-22T14:32:36Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,123581,4504,106,307,0
usKTBNRI0ac,WoW® Classic with Creators Episode 5: Alex Afrasiabi,2019-09-23T17:06:13Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,75993,3108,132,154,0
ii2255XpJ-s,WoW® Classic with Creators Episode 6: Tom Chilton,2019-11-22T14:32:36Z,PLY0KbDiiFYeM3wIh68Q5zMhc-Qb1nNtAX,Classic with Creators,70833,2674,493,373,0
ROcmESyu7XA,Shadowlands Developer Update 7/8/2020,2020-07-08T21:02:34Z,PLY0KbDiiFYeNXbGDYGKy25Zms7m9KNOSS,Developer Live Streams,304116,3949,1023,962,0
BhpGvgXyi-U,"Story and Lore Developer Live Stream- January 10, 2019",2019-03-19T16:31:58Z,PLY0KbDiiFYeNXbGDYGKy25Zms7m9KNOSS,Developer Live Streams,49042,1311,2393,519,0
Uxx5PHbr4fg,exceL's Angels vs Free Marsy | MDI All-stars,2018-11-05T22:09:08Z,PLY0KbDiiFYeNTIu8kdprPb1Ii0sselkO_,MDI 2018 All Stars,25915,148,89,12,0
9IqmzoMGK6A,Method NA vs Method PogChamp | MDI All-stars,2018-11-05T22:09:08Z,PLY0KbDiiFYeNTIu8kdprPb1Ii0sselkO_,MDI 2018 All Stars,70942,278,167,35,0
m3wHjENeE6c,Method NA vs Free Marsy | MDI All-stars Finals,2018-11-05T22:09:08Z,PLY0KbDiiFYeNTIu8kdprPb1Ii0sselkO_,MDI 2018 All Stars,206813,811,381,114,0
FMiwTJJQYIA,Super Frogs vs Unitas | Arena World Championship | Round 1 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,13432,129,51,10,0
9hwwxagjfkY,Pen and Paper vs Reformed | Arena World Championship | Round 1 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,1298,14,0,0,0
VIGXaEHhlMg,Making a Movie vs Cohesion Dream | Arena World Championship | Round 1 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,923,7,0,0,0
I8LfTtZA7Bs,Order vs Tempo Storm | Arena World Championship | Round 1 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,709,4,0,0,0
scTijBECQ8s,Method Black vs Unitas | Arena World Championship | Round 2 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,752,5,0,0,0
FEiOvwBsAwo,The Gosu Crew vs Pen and Paper | Arena World Championship | Round 2 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,9592,120,31,10,0
eUA26XyPrYo,Method Orange vs Making a Movie | Arena World Championship | Round 2 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,854,9,0,0,0
CKEw9FTyN8w,Skill Capped EU vs Tempo Storm | Arena World Championship | Round 2 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,575,2,0,0,0
uYIBplAekpE,Tempo Storm vs Super Frogs | Arena World Championship | Round 1 Lower,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,535,4,0,0,0
nFIXTjgOsgk,Making a Movie vs Reformed | Arena World Championship | Round 1 Lower,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,454,4,0,0,0
mnyyC0QkS2o,Pen and Paper vs Cohesion Dream | Arena World Championship | Round 1 Lower,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,348,1,0,0,0
ksHB9JOWHHM,Unitas vs Order | Arena World Championship | Round 1 Lower,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,332,3,0,0,0
Lhs5oeVRE6I,Method Black vs The Gosu Crew | Arena World Championship | Round 3 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,23463,218,24,25,0
W0GzM5uDhm8,Method Orange vs Skill Capped EU | Arena World Championship | Round 3 Upper,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,603,5,0,0,0
5LhV6LsTLKc,Tempo Storm vs Making a Movie | Arena World Championship | Round 2 lower,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,384,2,0,0,0
Xo9zfqhMLoI,Method Black vs Method Orange | Arena World Championship Upper Finals,2018-11-05T21:55:05Z,PLY0KbDiiFYeN2IAehbP77D6LrvwiM9e1I,BlizzCon 2018 | Arena World Championship Global Finals,43711,262,54,33,0
